user_query,team_name,label_score,focused_scores
자본력이 좋은 그리고 근본 있는 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,자우버,0.9095,"money, tradition"
자본력이 좋은 그리고 근본 있는 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"money, tradition"
속도감 있는 느낌이 나면서 불타는 경쟁심 같은 면모도 있는 팀이 있을까?,레드불,0.8836,attack_style
속도감 있는 느낌이 나면서 불타는 경쟁심 같은 면모도 있는 팀이 있을까?,자우버,0.3424,attack_style
속도감 있는 느낌이 나면서 불타는 경쟁심 같은 면모도 있는 팀이 있을까?,페라리,0.6262,attack_style
약팀의 반란 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,레드불,0.4324,underdog_feel
약팀의 반란 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,자우버,0.6634,underdog_feel
약팀의 반란 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,페라리,0.1414,underdog_feel
실력 있는 느낌이 나면서 전통의 명가 같은 면모도 있는 팀이 있을까?,레드불,0.6392,strength
실력 있는 느낌이 나면서 전통의 명가 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
실력 있는 느낌이 나면서 전통의 명가 같은 면모도 있는 팀이 있을까?,페라리,0.8888,strength
화끈한 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,레드불,0.8836,attack_style
화끈한 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,자우버,0.3424,attack_style
화끈한 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,페라리,0.6262,attack_style
유명한 그리고 약팀의 반란 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,레드불,0.6862,"star_power, underdog_feel"
유명한 그리고 약팀의 반란 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,자우버,0.5671,"star_power, underdog_feel"
유명한 그리고 약팀의 반란 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,페라리,0.4141,"star_power, underdog_feel"
실력 있는 그리고 언더독 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,레드불,0.3854,"strength, underdog_feel"
실력 있는 그리고 언더독 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,자우버,0.8132,"strength, underdog_feel"
실력 있는 그리고 언더독 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,페라리,0.3535,"strength, underdog_feel"
역사가 깊은 그리고 도전하는 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,레드불,0.188,"tradition, underdog_feel"
역사가 깊은 그리고 도전하는 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,자우버,0.6313,"tradition, underdog_feel"
역사가 깊은 그리고 도전하는 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,페라리,0.7373,"tradition, underdog_feel"
화끈한 그리고 언더독 느낌이 나면서 맥스 천하 같은 면모도 있는 팀이 있을까?,레드불,0.658,"attack_style, underdog_feel"
화끈한 그리고 언더독 느낌이 나면서 맥스 천하 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"attack_style, underdog_feel"
화끈한 그리고 언더독 느낌이 나면서 맥스 천하 같은 면모도 있는 팀이 있을까?,페라리,0.3838,"attack_style, underdog_feel"
팬덤이 뜨거운 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,레드불,0.5828,fan_passion
팬덤이 뜨거운 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,자우버,0.4708,fan_passion
팬덤이 뜨거운 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,페라리,0.98,fan_passion
돈 많은 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,레드불,0.5828,money
돈 많은 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,자우버,0.8774,money
돈 많은 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
화끈한 느낌이 나면서 이탈리아의 자부심 같은 면모도 있는 팀이 있을까?,레드불,0.5828,attack_style
화끈한 느낌이 나면서 이탈리아의 자부심 같은 면모도 있는 팀이 있을까?,자우버,0.3424,attack_style
화끈한 느낌이 나면서 이탈리아의 자부심 같은 면모도 있는 팀이 있을까?,페라리,0.9494,attack_style
전통 있는 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,레드불,0.2444,tradition
전통 있는 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,자우버,0.5992,tradition
전통 있는 느낌이 나면서 붉은 제국 같은 면모도 있는 팀이 있을까?,페라리,0.98,tradition
약팀의 반란 그리고 화끈한 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,레드불,0.3572,"underdog_feel, attack_style"
약팀의 반란 그리고 화끈한 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"underdog_feel, attack_style"
약팀의 반란 그리고 화끈한 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,페라리,0.707,"underdog_feel, attack_style"
돈 많은 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,레드불,0.8836,money
돈 많은 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
돈 많은 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
실력 있는 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,레드불,0.6392,strength
실력 있는 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
실력 있는 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,페라리,0.8888,strength
화끈한 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,레드불,0.5828,attack_style
화끈한 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,자우버,0.6848,attack_style
화끈한 느낌이 나면서 사립팀의_전설 같은 면모도 있는 팀이 있을까?,페라리,0.6262,attack_style
돈 많은 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,레드불,0.8836,money
돈 많은 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
돈 많은 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
자본력이 좋은 그리고 화끈한 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,레드불,0.5828,"money, attack_style"
자본력이 좋은 그리고 화끈한 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,자우버,0.4387,"money, attack_style"
자본력이 좋은 그리고 화끈한 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,페라리,0.9797,"money, attack_style"
돈 많은 느낌이 나면서 기술적 고집 같은 면모도 있는 팀이 있을까?,레드불,0.5828,money
돈 많은 느낌이 나면서 기술적 고집 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
돈 많은 느낌이 나면서 기술적 고집 같은 면모도 있는 팀이 있을까?,페라리,0.98,money
팬덤이 뜨거운 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,레드불,0.8836,fan_passion
팬덤이 뜨거운 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,자우버,0.4708,fan_passion
팬덤이 뜨거운 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,페라리,0.6868,fan_passion
도전하는 그리고 실력 있는 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,레드불,0.6862,"underdog_feel, strength"
도전하는 그리고 실력 있는 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,자우버,0.4708,"underdog_feel, strength"
도전하는 그리고 실력 있는 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,페라리,0.3535,"underdog_feel, strength"
공격적인 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,레드불,0.5828,attack_style
공격적인 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,자우버,0.6848,attack_style
공격적인 느낌이 나면서 고군분투 같은 면모도 있는 팀이 있을까?,페라리,0.6262,attack_style
유명한 그리고 공격적인 느낌이 나면서 기술적 고집 같은 면모도 있는 팀이 있을까?,레드불,0.611,"star_power, attack_style"
유명한 그리고 공격적인 느낌이 나면서 기술적 고집 같은 면모도 있는 팀이 있을까?,자우버,0.4066,"star_power, attack_style"
유명한 그리고 공격적인 느낌이 나면서 기술적 고집 같은 면모도 있는 팀이 있을까?,페라리,0.9797,"star_power, attack_style"
공격적인 느낌이 나면서 예상치_못한_포디움 같은 면모도 있는 팀이 있을까?,레드불,0.5828,attack_style
공격적인 느낌이 나면서 예상치_못한_포디움 같은 면모도 있는 팀이 있을까?,자우버,0.6848,attack_style
공격적인 느낌이 나면서 예상치_못한_포디움 같은 면모도 있는 팀이 있을까?,페라리,0.6262,attack_style
명문 느낌이 나면서 페라리_B팀 같은 면모도 있는 팀이 있을까?,레드불,0.2444,tradition
명문 느낌이 나면서 페라리_B팀 같은 면모도 있는 팀이 있을까?,자우버,0.9416,tradition
명문 느낌이 나면서 페라리_B팀 같은 면모도 있는 팀이 있을까?,페라리,0.6868,tradition
실력 있는 그리고 언더독 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,레드불,0.6862,"strength, underdog_feel"
실력 있는 그리고 언더독 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,자우버,0.4708,"strength, underdog_feel"
실력 있는 그리고 언더독 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,페라리,0.3535,"strength, underdog_feel"
인기 많은 느낌이 나면서 아우디_전환기 같은 면모도 있는 팀이 있을까?,레드불,0.5828,fan_passion
인기 많은 느낌이 나면서 아우디_전환기 같은 면모도 있는 팀이 있을까?,자우버,0.8132,fan_passion
인기 많은 느낌이 나면서 아우디_전환기 같은 면모도 있는 팀이 있을까?,페라리,0.6868,fan_passion
역사가 깊은 느낌이 나면서 천재 공학자 같은 면모도 있는 팀이 있을까?,레드불,0.5452,tradition
역사가 깊은 느낌이 나면서 천재 공학자 같은 면모도 있는 팀이 있을까?,자우버,0.5992,tradition
역사가 깊은 느낌이 나면서 천재 공학자 같은 면모도 있는 팀이 있을까?,페라리,0.6868,tradition
인기 많은 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,레드불,0.5828,fan_passion
인기 많은 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,자우버,0.4708,fan_passion
인기 많은 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,페라리,0.98,fan_passion
언더독 그리고 공격적인 느낌이 나면서 에너지 드링크 같은 면모도 있는 팀이 있을까?,레드불,0.658,"underdog_feel, attack_style"
언더독 그리고 공격적인 느낌이 나면서 에너지 드링크 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"underdog_feel, attack_style"
언더독 그리고 공격적인 느낌이 나면서 에너지 드링크 같은 면모도 있는 팀이 있을까?,페라리,0.3838,"underdog_feel, attack_style"
명문 그리고 투자를 많이 하는 느낌이 나면서 불타는 경쟁심 같은 면모도 있는 팀이 있을까?,레드불,0.7144,"tradition, money"
명문 그리고 투자를 많이 하는 느낌이 나면서 불타는 경쟁심 같은 면모도 있는 팀이 있을까?,자우버,0.5671,"tradition, money"
명문 그리고 투자를 많이 하는 느낌이 나면서 불타는 경쟁심 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"tradition, money"
화려한 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,레드불,0.94,star_power
화려한 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,자우버,0.4708,star_power
화려한 느낌이 나면서 황소의 질주 같은 면모도 있는 팀이 있을까?,페라리,0.6868,star_power
인기 많은 그리고 명문 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,레드불,0.7144,"fan_passion, tradition"
인기 많은 그리고 명문 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,자우버,0.535,"fan_passion, tradition"
인기 많은 그리고 명문 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"fan_passion, tradition"
근본 있는 그리고 실력 있는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,레드불,0.7426,"tradition, strength"
근본 있는 그리고 실력 있는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,자우버,0.4387,"tradition, strength"
근본 있는 그리고 실력 있는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,페라리,0.6262,"tradition, strength"
인기 많은 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,레드불,0.5828,fan_passion
인기 많은 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,자우버,0.4708,fan_passion
인기 많은 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,페라리,0.98,fan_passion
우승 후보 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,레드불,0.94,strength
우승 후보 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,자우버,0.2782,strength
우승 후보 느낌이 나면서 영 드라이버 육성 같은 면모도 있는 팀이 있을까?,페라리,0.5656,strength
언더독 그리고 실력 있는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,레드불,0.6862,"underdog_feel, strength"
언더독 그리고 실력 있는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,자우버,0.4708,"underdog_feel, strength"
언더독 그리고 실력 있는 느낌이 나면서 비용 상한선 위반 같은 면모도 있는 팀이 있을까?,페라리,0.3535,"underdog_feel, strength"
실력 있는 그리고 약팀의 반란 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,레드불,0.3854,"strength, underdog_feel"
실력 있는 그리고 약팀의 반란 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,자우버,0.8132,"strength, underdog_feel"
실력 있는 그리고 약팀의 반란 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,페라리,0.3535,"strength, underdog_feel"
우승 후보 그리고 화끈한 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,레드불,0.9118,"strength, attack_style"
우승 후보 그리고 화끈한 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,자우버,0.3103,"strength, attack_style"
우승 후보 그리고 화끈한 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,페라리,0.5959,"strength, attack_style"
명문 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,레드불,0.5452,tradition
명문 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,자우버,0.5992,tradition
명문 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,페라리,0.6868,tradition
명문 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,레드불,0.2444,tradition
명문 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,자우버,0.5992,tradition
명문 느낌이 나면서 우승 경쟁력 같은 면모도 있는 팀이 있을까?,페라리,0.98,tradition
팬덤이 뜨거운 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,레드불,0.8836,fan_passion
팬덤이 뜨거운 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,자우버,0.4708,fan_passion
팬덤이 뜨거운 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,페라리,0.6868,fan_passion
화끈한 그리고 전통 있는 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,레드불,0.4136,"attack_style, tradition"
화끈한 그리고 전통 있는 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,자우버,0.8132,"attack_style, tradition"
화끈한 그리고 전통 있는 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,페라리,0.6565,"attack_style, tradition"
도전하는 그리고 압도적인 느낌이 나면서 이탈리아의 자부심 같은 면모도 있는 팀이 있을까?,레드불,0.3854,"underdog_feel, strength"
도전하는 그리고 압도적인 느낌이 나면서 이탈리아의 자부심 같은 면모도 있는 팀이 있을까?,자우버,0.4708,"underdog_feel, strength"
도전하는 그리고 압도적인 느낌이 나면서 이탈리아의 자부심 같은 면모도 있는 팀이 있을까?,페라리,0.6767,"underdog_feel, strength"
약팀의 반란 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,레드불,0.1316,underdog_feel
약팀의 반란 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,자우버,0.98,underdog_feel
약팀의 반란 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,페라리,0.1414,underdog_feel
투자를 많이 하는 그리고 실력 있는 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,레드불,0.9118,"money, strength"
투자를 많이 하는 그리고 실력 있는 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,자우버,0.4066,"money, strength"
투자를 많이 하는 그리고 실력 있는 느낌이 나면서 빠른 개발 속도 같은 면모도 있는 팀이 있을까?,페라리,0.6262,"money, strength"
스타 선수가 있는 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,레드불,0.6392,star_power
스타 선수가 있는 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,자우버,0.8132,star_power
스타 선수가 있는 느낌이 나면서 드라이버_육성소 같은 면모도 있는 팀이 있을까?,페라리,0.6868,star_power
역사가 깊은 그리고 자본력이 좋은 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,레드불,0.4136,"tradition, money"
역사가 깊은 그리고 자본력이 좋은 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,자우버,0.9095,"tradition, money"
역사가 깊은 그리고 자본력이 좋은 느낌이 나면서 힌윌_기술력 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"tradition, money"
근본 있는 그리고 속도감 있는 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,레드불,0.7144,"tradition, attack_style"
근본 있는 그리고 속도감 있는 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,자우버,0.4708,"tradition, attack_style"
근본 있는 그리고 속도감 있는 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,페라리,0.6565,"tradition, attack_style"
속도감 있는 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,레드불,0.8836,attack_style
속도감 있는 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,자우버,0.3424,attack_style
속도감 있는 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,페라리,0.6262,attack_style
응원이 열정적인 그리고 화끈한 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,레드불,0.5828,"fan_passion, attack_style"
응원이 열정적인 그리고 화끈한 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,자우버,0.4066,"fan_passion, attack_style"
응원이 열정적인 그리고 화끈한 느낌이 나면서 전략 미스 같은 면모도 있는 팀이 있을까?,페라리,0.9797,"fan_passion, attack_style"
화려한 그리고 우승 후보 느낌이 나면서 BMW_황금기 같은 면모도 있는 팀이 있을까?,레드불,0.6392,"star_power, strength"
화려한 그리고 우승 후보 느낌이 나면서 BMW_황금기 같은 면모도 있는 팀이 있을까?,자우버,0.7169,"star_power, strength"
화려한 그리고 우승 후보 느낌이 나면서 BMW_황금기 같은 면모도 있는 팀이 있을까?,페라리,0.6262,"star_power, strength"
자본력이 좋은 그리고 응원이 열정적인 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,레드불,0.8836,"money, fan_passion"
자본력이 좋은 그리고 응원이 열정적인 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"money, fan_passion"
자본력이 좋은 그리고 응원이 열정적인 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"money, fan_passion"
스타 선수가 있는 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,레드불,0.6392,star_power
스타 선수가 있는 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,자우버,0.4708,star_power
스타 선수가 있는 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,페라리,0.98,star_power
스타 선수가 있는 그리고 공격적인 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,레드불,0.611,"star_power, attack_style"
스타 선수가 있는 그리고 공격적인 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,자우버,0.749,"star_power, attack_style"
스타 선수가 있는 그리고 공격적인 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,페라리,0.6565,"star_power, attack_style"
언더독 느낌이 나면서 중위권_전투 같은 면모도 있는 팀이 있을까?,레드불,0.1316,underdog_feel
언더독 느낌이 나면서 중위권_전투 같은 면모도 있는 팀이 있을까?,자우버,0.98,underdog_feel
언더독 느낌이 나면서 중위권_전투 같은 면모도 있는 팀이 있을까?,페라리,0.1414,underdog_feel
압도적인 그리고 응원이 열정적인 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,레드불,0.611,"strength, fan_passion"
압도적인 그리고 응원이 열정적인 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,자우버,0.3745,"strength, fan_passion"
압도적인 그리고 응원이 열정적인 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,페라리,0.9494,"strength, fan_passion"
공격적인 그리고 화려한 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,레드불,0.611,"attack_style, star_power"
공격적인 그리고 화려한 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,자우버,0.4066,"attack_style, star_power"
공격적인 그리고 화려한 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,페라리,0.9797,"attack_style, star_power"
돈 많은 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,레드불,0.8836,money
돈 많은 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
돈 많은 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
속도감 있는 그리고 강한 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,레드불,0.9118,"attack_style, strength"
속도감 있는 그리고 강한 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,자우버,0.3103,"attack_style, strength"
속도감 있는 그리고 강한 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,페라리,0.5959,"attack_style, strength"
